ID,cellline,tissue,drug,security,drug_plate_id,T0_plate_id,drug_group_id,background_od1,background_od2,od0.1,od0.2,od0.3,od1.1,od1.2,od1.3,od2.1,od2.2,od2.3,od3.1,od3.2,od3.3,od4.1,od4.2,od4.3,od5.1,od5.2,od5.3,od6.1,od6.2,od6.3,od7.1,od7.2,od7.3,od8.1,od8.2,od8.3,od9.1,od9.2,od9.3,T0_background_od1,T0_background_od2,T0_median_od
8766,HCC2185,breast,Sorafenib,public,6467,7463,84,71,148,4283,3752,3812,3631,3816,3645,3980,4011,3478,3943,3604,3458,3946,3588,3572,3927,3861,3517,3599,3684,4504,3360,2891,2805,172,145,3349,113,170,1529,51,109,2353.5
8767,HCC3153,breast,Fascaplysin,public,6490,7467,84,117,180,6952,6596,6642,6860,6674,6649,6397,6734,6347,6641,6861,6624,6720,6521,6647,6456,6412,6087,2815,2575,1850,173,230,185,235,231,144,163,184,136,63,134,2766
8768,HCC3153,breast,Methotrexate,public,6490,7467,84,117,180,6952,6596,6642,6966,6804,6671,6572,6381,6831,6420,6879,6582,4893,5164,4949,5021,4873,4650,5001,5293,5323,5174,5275,4954,5459,5152,5117,5260,5697,5205,63,134,2766
8769,HCC3153,breast,Sorafenib,public,6490,7467,84,117,180,6952,6596,6642,6873,6476,6421,6436,6709,6379,6725,6416,6246,6650,6089,6254,6799,6510,6322,6576,6249,7155,6943,6552,6639,426,6592,6421,1896,229,2060,63,134,2766
8770,HCC38,breast,Fascaplysin,public,6517,7469,84,54,112,3548,3582,3380,3167,3106,3138,3106,3339,3326,3240,3398,3371,3006,3238,3394,2993,3064,3158,2556,2335,2259,137,208,173,113,117,71,98,99,90,40,105,905.5
8771,HCC38,breast,Methotrexate,public,6517,7469,84,54,112,3548,3582,3380,3093,3058,3265,3473,3496,3275,3413,3226,3037,3175,3065,3741,3111,3118,3087,3227,3385,3281,3362,3206,3501,3455,3251,2940,3039,3258,3086,40,105,905.5
8772,HCC38,breast,Sorafenib,public,6517,7469,84,54,112,3548,3582,3380,3467,3571,2988,3636,3484,2994,3397,3113,3125,3192,3112,3253,3363,3353,2980,3334,2972,3207,3181,2846,3109,110,109,3287,116,85,83,40,105,905.5
8773,HS578T,breast,Fascaplysin,public,6549,7473,84,42,99,1397,1340,1350,1248,1339,1396,1245,1657,1430,1354,1367,1580,1251,1382,1832,1520,1310,1885,2409,2281,3001,292,247,285,106,137,94,58,49,38,37,104,386
8774,HS578T,breast,Methotrexate,public,6549,7473,84,42,99,1397,1340,1350,1616,1248,1384,1369,1439,1706,1276,1349,1491,1244,1325,1555,1334,1400,1505,1046,1127,1187,1176,1238,1144,1109,1176,1184,1231,1245,1364,37,104,386
8775,HS578T,breast,Sorafenib,public,6549,7473,84,42,99,1397,1340,1350,1339,1369,1487,1310,1700,1322,1330,1265,1437,1297,1322,1521,1773,1897,2033,2256,2125,2542,1719,790,2168,63,2402,1881,639,46,1251,37,104,386
8776,HS578T,breast,Fascaplysin,public,6572,7474,84,39,91,1553,1653,1331,1543,1381,1732,1167,1931,1051,1178,1149,1639,1544,1558,2333,1870,1725,1817,2085,1807,1756,82,146,133,89,72,62,56,56,38,33,94,292
8777,HS578T,breast,Methotrexate,public,6572,7474,84,39,91,1553,1653,1331,1674,1518,1727,1372,1699,1671,1022,1249,1172,1134,1092,2008,1439,1002,1356,947,1441,1331,964,1310,1386,1244,1184,1301,1609,1399,1729,33,94,292
8778,HS578T,breast,Sorafenib,public,6572,7474,84,39,91,1553,1653,1331,1376,1581,1060,2436,2045,1200,1236,1365,1319,1378,1049,1476,2025,2134,2472,1979,1702,2321,2041,1964,2265,59,58,1980,61,51,54,33,94,292
8779,HS578T,breast,Fascaplysin,public,6573,7475,84,44,97,1212,1193,1259,1225,1223,1783,1253,1459,1093,1116,1369,1580,1323,1286,1513,1329,1451,1651,1474,1359,1299,92,111,140,77,53,40,52,50,38,23,68,213
8780,HS578T,breast,Methotrexate,public,6573,7475,84,44,97,1212,1193,1259,1472,1338,1681,1230,1209,1577,1159,1406,1304,1192,1117,1351,1467,1548,1550,1110,1343,1472,1264,1267,1332,1230,1258,1572,1227,1342,1524,23,68,213
8781,HS578T,breast,Sorafenib,public,6573,7475,84,44,97,1212,1193,1259,1214,1338,1197,1294,1593,1102,1276,1315,1206,1367,1224,1347,1535,1613,1902,1279,1685,1747,1600,1770,1689,1105,534,1623,318,220,2025,23,68,213
8782,LY2,breast,Fascaplysin,public,6603,7476,84,38,125,1730,693,856,956,1086,854,1862,2416,2298,1387,1289,2860,1090,955,2182,387,559,702,96,80,71,44,81,94,99,73,37,63,55,38,43,109,1856.5
8783,LY2,breast,Methotrexate,public,6603,7476,84,38,125,1730,693,856,1962,895,1076,921,1832,2809,636,706,968,454,324,608,960,648,767,2592,2603,2772,2818,2958,2153,3246,2984,2994,3038,2791,2971,43,109,1856.5
8784,LY2,breast,Sorafenib,public,6603,7476,84,38,125,1730,693,856,1152,1169,1737,1081,2644,1291,1024,1097,2282,1106,1888,2407,1281,1045,1951,4418,4731,3993,5129,4846,1183,5019,4349,2262,660,65,55,43,109,1856.5
8785,LY2,breast,Fascaplysin,public,6608,7477,84,42,108,1037,910,604,1087,620,906,775,1013,904,529,693,1253,536,429,813,77,74,243,75,53,42,52,49,43,62,41,34,37,33,29,41,99,472
8786,LY2,breast,Methotrexate,public,6608,7477,84,42,108,1037,910,604,822,694,746,873,611,1031,695,627,1048,530,756,507,604,557,527,646,628,757,732,688,766,817,589,787,596,643,678,41,99,472
8787,LY2,breast,Sorafenib,public,6608,7477,84,42,108,1037,910,604,718,836,787,1019,555,1018,566,935,1425,868,959,950,995,858,949,2105,1207,1929,2289,2295,2636,44,2321,1454,1957,40,1880,41,99,472
8794,MB157,breast,Fascaplysin,public,6647,7482,84,91,176,5785,6144,6244,5411,6916,5796,5550,6033,6779,7140,8371,5292,7307,6552,5947,7820,5974,7316,198,238,268,209,161,178,198,184,99,134,157,100,34,89,1682.5
8795,MB157,breast,Methotrexate,public,6647,7482,84,91,176,5785,6144,6244,4782,6718,7329,6843,4271,5965,1588,2249,1734,2164,2563,1467,2352,3272,3171,1614,2019,3504,1495,1461,3272,2112,2016,2833,3239,1829,1646,34,89,1682.5
8796,MB157,breast,Sorafenib,public,6647,7482,84,91,176,5785,6144,6244,8523,8793,7287,9026,5202,6724,8333,8376,7443,6415,9084,7923,8733,9950,8059,7417,7208,7256,8387,8197,7153,7658,5510,5181,6325,152,125,34,89,1682.5
8797,MCF10A,breast,Fascaplysin,public,6657,7484,84,81,128,6537,5824,6047,8093,6665,6007,6753,6834,5893,6017,6485,5124,5560,5495,7913,5501,5852,5470,5084,4565,4039,169,185,216,157,144,105,142,173,107,39,93,1046
8798,MCF10A,breast,Methotrexate,public,6657,7484,84,81,128,6537,5824,6047,5907,5948,6202,6563,7654,5082,5948,6508,5901,2089,2020,1816,1629,1735,1495,1428,2523,3666,2302,1650,2050,2151,1958,4270,2050,3450,2068,39,93,1046
8799,MCF10A,breast,Sorafenib,public,6657,7484,84,81,128,6537,5824,6047,6192,6543,5946,6463,6424,5644,6788,6314,5687,6021,6092,5833,5557,7721,5602,5544,5098,5423,3840,1429,172,192,147,5139,122,121,163,39,93,1046
8800,MCF10A,breast,Fascaplysin,public,6669,7483,84,56,70,4527,3730,4489,4662,4049,3792,4080,4794,3913,4045,4548,3841,4149,4082,4660,4283,3843,3986,3902,3355,3325,190,253,202,141,127,85,124,128,113,20,68,474
8801,MCF10A,breast,Methotrexate,public,6669,7483,84,56,70,4527,3730,4489,4528,4380,3540,4218,4203,3627,3703,3681,2515,4199,3997,4475,4271,4260,4184,4160,4664,4124,4240,4075,4555,3774,4002,4095,3888,4007,3879,20,68,474
8802,MCF10A,breast,Sorafenib,public,6669,7483,84,56,70,4527,3730,4489,3967,4185,3641,4188,5117,3725,4340,4521,4078,4546,4005,4244,4284,4280,4139,3705,3408,3538,3527,3311,3955,144,196,3662,129,220,3745,20,68,474
8803,MCF10F,breast,Fascaplysin,public,6694,7487,84,55,95,2545,2543,2494,2518,2420,2354,2673,2759,2392,2491,2687,2361,2208,2375,2646,2116,2220,2386,1814,1871,1772,203,217,173,95,89,71,81,82,61,40,111,1044.5
8804,MCF10F,breast,Methotrexate,public,6694,7487,84,55,95,2545,2543,2494,2513,2607,2529,2707,2768,2153,2672,2567,2412,1599,1635,1634,1429,1475,1401,1531,1514,1425,1523,1504,1451,1509,1486,1336,1395,1436,1419,40,111,1044.5
8805,MCF10F,breast,Sorafenib,public,6694,7487,84,55,95,2545,2543,2494,2613,2522,2485,2532,2567,2531,2730,2701,2521,2539,2562,2719,2643,2721,3076,2840,2792,2694,650,1631,727,88,84,81,65,71,88,40,111,1044.5
8806,MCF12A,breast,Fascaplysin,public,6710,7489,84,79,142,5404,5336,5306,5938,5413,5018,5327,5591,5024,5295,5812,4573,5483,5538,5488,5211,5472,4836,3735,3979,3796,228,336,148,154,174,97,147,163,114,55,168,1396
8807,MCF12A,breast,Methotrexate,public,6710,7489,84,79,142,5404,5336,5306,5797,4986,5150,5240,5472,4563,5312,5986,5165,4159,4236,4134,3983,4541,4196,4379,5049,3899,4436,4253,4337,4629,3878,3011,4403,4083,3590,55,168,1396
8808,MCF12A,breast,Sorafenib,public,6710,7489,84,79,142,5404,5336,5306,5652,5671,4982,5435,5526,5608,5771,5436,5878,5830,5673,5335,5160,4859,4759,4719,4568,3477,1164,2146,1675,177,148,116,131,119,125,55,168,1396
8809,MCF7,breast,Fascaplysin,public,6734,7492,84,57,65,4670,4453,4441,4862,4742,4372,4787,4973,4186,4186,5006,4311,4530,4234,4701,3859,4186,3596,2925,2894,2245,111,116,106,139,131,75,100,125,86,46,113,1673
8810,MCF7,breast,Methotrexate,public,6734,7492,84,57,65,4670,4453,4441,5217,4720,4798,3955,4482,4050,4153,4151,3571,2799,2952,3178,3047,3066,2614,2856,3039,2581,3044,2776,3144,2808,2961,2698,2847,2998,2726,46,113,1673
8811,MCF7,breast,Sorafenib,public,6734,7492,84,57,65,4670,4453,4441,4259,4430,4040,4529,4786,4428,4904,4672,3779,4766,4463,4032,4413,4247,4237,4192,3826,4641,3702,4016,4106,144,813,3781,100,864,4803,46,113,1673
8812,MDAMB134VI,breast,Fascaplysin,public,6743,7494,84,90,165,6279,6565,6209,6275,2999,5524,6447,6290,5727,5956,6579,6060,6317,6179,6461,6201,6249,5487,4967,4414,3899,594,761,557,197,193,120,163,175,149,63,100,3134.5
8813,MDAMB134VI,breast,Methotrexate,public,6743,7494,84,90,165,6279,6565,6209,5925,6170,5984,4480,6054,5620,6039,6878,5836,5882,6345,5997,6314,6115,5242,6012,6264,6282,5900,6379,5945,6235,6207,5659,6165,6021,5588,63,100,3134.5
8814,MDAMB134VI,breast,Sorafenib,public,6743,7494,84,90,165,6279,6565,6209,6350,6254,5596,6421,5963,5465,6682,6182,5672,6371,5981,5847,6125,6372,5433,5593,5948,5625,3822,5385,3843,1408,800,5294,242,159,5422,63,100,3134.5
8815,MDAMB157,breast,Fascaplysin,public,6756,7498,84,74,114,4827,5255,5342,4735,5191,5213,5005,4557,4791,5499,5040,5416,4854,5391,4513,4744,4674,5116,186,4297,3934,128,149,134,136,156,95,102,124,98,51,93,2307.5
8816,MDAMB157,breast,Methotrexate,public,6756,7498,84,74,114,4827,5255,5342,4666,4871,4913,5655,4480,4922,4376,4385,4873,3861,4025,3443,3986,3750,3689,3653,3717,4036,3694,3910,3185,3498,4208,3801,3798,3845,3747,51,93,2307.5
8817,MDAMB157,breast,Sorafenib,public,6756,7498,84,74,114,4827,5255,5342,5206,4998,5090,5007,4385,4784,5080,4787,5249,5019,5467,5346,5012,5880,4758,4995,5239,4761,5071,3625,5176,3811,5187,4924,132,292,4137,51,93,2307.5
8818,MDAMB157,breast,Fascaplysin,public,6760,7495,84,71,134,2043,2825,1034,2087,1034,1608,2222,1813,1144,3416,2697,3880,640,3489,3464,1301,2133,860,144,94,87,75,133,112,111,122,113,71,70,57,35,99,1799
8819,MDAMB157,breast,Methotrexate,public,6760,7495,84,71,134,2043,2825,1034,1052,2014,2069,1092,750,958,1502,207,2843,2408,1192,2904,3239,2983,2526,3066,3076,3488,3367,3132,2823,3813,3311,2766,3010,3144,3310,35,99,1799
8820,MDAMB157,breast,Sorafenib,public,6760,7495,84,71,134,2043,2825,1034,1876,2864,3815,4103,3471,1530,2626,3571,1358,2645,2359,1536,2451,3888,945,573,803,346,128,2964,419,2347,1440,1189,1243,159,70,35,99,1799
8821,MDAMB175VII,breast,Fascaplysin,public,6789,7499,84,58,122,3041,3254,2917,2959,3135,3079,3241,3131,2384,2911,3031,3121,2764,2787,2917,2455,2640,2816,2604,1919,2098,82,109,82,89,103,65,82,91,80,48,89,1781.5
8822,MDAMB175VII,breast,Methotrexate,public,6789,7499,84,58,122,3041,3254,2917,2692,2770,2895,3055,2931,2474,3035,2944,2809,3011,2893,3079,3353,2916,2843,2862,3075,3348,2876,3274,3119,3036,2910,2554,2939,2881,2808,48,89,1781.5
8823,MDAMB175VII,breast,Sorafenib,public,6789,7499,84,58,122,3041,3254,2917,2773,2925,2818,2937,2914,2746,3179,3046,2625,2941,3008,2978,2833,3093,2647,2448,2620,2216,1506,838,839,148,146,2266,122,184,1097,48,89,1781.5
8824,MDAMB175VII,breast,Fascaplysin,public,6795,7500,84,62,124,4268,2889,4461,4323,2805,3760,4195,3922,2787,4081,3289,4212,4387,4229,3971,3789,4116,3786,1367,3325,3163,177,225,183,216,144,141,102,121,96,49,95,2598.5
8825,MDAMB175VII,breast,Methotrexate,public,6795,7500,84,62,124,4268,2889,4461,4384,4189,3809,3993,3740,4198,3859,3211,3751,4091,2878,3921,4554,4308,3842,3695,4219,3652,4404,4447,3827,3809,4219,4481,3765,4239,3717,49,95,2598.5
8826,MDAMB175VII,breast,Sorafenib,public,6795,7500,84,62,124,4268,2889,4461,3894,4268,3581,4290,4137,3601,3197,4240,3606,4203,3850,3835,4368,4471,3812,4057,3933,4149,4161,4292,4364,477,2608,3623,1282,878,4144,49,95,2598.5
8827,MDAMB231ATCC,breast,Fascaplysin,public,6842,7504,84,75,132,2883,3451,3544,2663,3474,3815,3710,4048,3460,3839,4016,4055,3646,3675,4258,2290,3161,3686,1970,1636,1675,126,232,189,169,159,111,96,98,73,36,124,942.5
8828,MDAMB231ATCC,breast,Methotrexate,public,6842,7504,84,75,132,2883,3451,3544,3140,3489,3768,3377,3564,3428,2309,3830,4069,2222,3555,4025,3821,3137,3597,3711,2697,4165,2923,3574,3556,3228,3490,4032,3935,4001,3739,36,124,942.5
8829,MDAMB231ATCC,breast,Sorafenib,public,6842,7504,84,75,132,2883,3451,3544,3854,3924,3687,3633,4234,3797,3521,3534,3376,3296,3731,3882,3074,3648,3278,2922,3452,2613,1991,3207,3545,3108,120,1979,2356,92,3723,36,124,942.5
8830,MDAMB231,breast,Fascaplysin,public,6820,7503,84,56,119,3788,2538,2660,3340,2692,2608,2466,4453,2504,2250,2951,3517,2543,2474,4334,3614,3063,2678,3402,3017,2901,208,223,172,135,103,110,82,89,71,32,113,397
8831,MDAMB231,breast,Methotrexate,public,6820,7503,84,56,119,3788,2538,2660,3905,2772,2852,2486,3413,2771,2611,2553,2237,2749,2591,3568,2796,2524,2561,1864,2621,2988,2146,2730,2447,2187,2229,2798,2419,2432,2204,32,113,397
8832,MDAMB231,breast,Sorafenib,public,6820,7503,84,56,119,3788,2538,2660,2568,3038,2063,2783,4034,2180,2935,2520,2551,2546,2122,2256,2990,3756,3206,3257,3087,4173,3028,3144,3337,3376,99,3232,140,84,4376,32,113,397
8833,MDAMB231,breast,Fascaplysin,public,6830,7502,84,57,141,2177,1315,1797,1770,2383,2147,1906,1823,2048,1898,2881,2162,1916,1601,2029,1311,1763,1280,995,635,480,102,182,114,170,191,126,81,73,59,29,84,380.5
8834,MDAMB231,breast,Methotrexate,public,6830,7502,84,57,141,2177,1315,1797,2296,2099,2172,2006,1630,1939,2246,3296,1867,2482,2291,2185,4630,3869,4288,3113,3117,4232,2262,2929,2889,2680,3115,2962,3486,3133,3573,29,84,380.5
8835,MDAMB231,breast,Sorafenib,public,6830,7502,84,57,141,2177,1315,1797,1378,2339,1702,3511,2019,2061,1694,1738,1939,2164,2774,1469,2367,1745,1908,3579,1549,2429,3734,3584,3736,104,136,3730,821,88,4007,29,84,380.5
8836,MDAMB361,breast,Fascaplysin,public,6862,7508,84,87,148,6039,5315,5256,5643,5407,6254,5678,5789,5145,5211,5475,5583,5531,5199,6015,4791,5138,4907,162,173,158,140,178,150,185,192,114,129,174,121,63,107,3250.5
8837,MDAMB361,breast,Methotrexate,public,6862,7508,84,87,148,6039,5315,5256,5873,5463,5786,5181,5231,5771,5253,5204,5583,4789,4959,5008,2654,2360,2547,2227,2679,2487,2305,2387,2402,2154,2659,2663,2343,2492,2442,63,107,3250.5
8838,MDAMB361,breast,Sorafenib,public,6862,7508,84,87,148,6039,5315,5256,5248,5626,5355,5659,5681,5203,5405,5663,5326,5979,5473,5433,6080,5521,5818,5582,5573,3273,5742,5885,5840,2218,5474,5221,1307,1304,6260,63,107,3250.5
8839,MDAMB361,breast,Fascaplysin,public,6874,7507,84,104,182,8908,7619,7710,8884,7541,7981,7743,7695,7339,7727,8399,8265,7776,7648,8198,8032,7484,6952,222,218,195,188,200,180,240,235,156,195,240,155,69,124,3746
8840,MDAMB361,breast,Methotrexate,public,6874,7507,84,104,182,8908,7619,7710,8892,7331,7797,7886,7370,7990,8577,8170,7630,7040,6501,6642,3850,4072,4062,4221,4915,4676,4388,4715,4283,4327,4164,4312,4403,4405,4247,69,124,3746
8841,MDAMB361,breast,Sorafenib,public,6874,7507,84,104,182,8908,7619,7710,7802,8116,7299,7889,7476,7409,7875,7539,7783,8081,8027,7432,7842,8363,7667,7779,7689,8401,5209,5231,6085,1023,2640,7409,1041,2740,2890,69,124,3746
8842,MDAMB415,breast,Fascaplysin,public,6882,7510,84,50,103,2308,1845,1689,2014,1891,2272,1753,2296,1861,1674,1965,1745,1736,1497,2089,1646,1634,1414,1118,830,748,59,74,59,73,66,43,66,67,51,44,103,1097
8843,MDAMB415,breast,Methotrexate,public,6882,7510,84,50,103,2308,1845,1689,2146,1744,2300,1613,2147,1724,2042,2122,1741,1909,2014,2185,1854,1604,1818,1691,2415,1977,1863,1749,2153,1701,2003,1774,1759,1841,1918,44,103,1097
8844,MDAMB415,breast,Sorafenib,public,6882,7510,84,50,103,2308,1845,1689,1702,1720,1624,1735,2243,1568,1923,1764,1610,1712,1869,1956,1693,1837,2187,1518,1377,1621,1565,1285,730,82,73,1594,91,80,857,44,103,1097
8845,MDAMB415,breast,Fascaplysin,public,6885,7511,84,63,122,3646,3299,3528,3743,3462,3346,3596,3326,2950,3340,3419,3480,3367,3207,3448,3162,3292,3020,2191,2067,1952,86,102,77,115,94,73,108,115,75,75,9041,1755
8846,MDAMB415,breast,Methotrexate,public,6885,7511,84,63,122,3646,3299,3528,3668,3471,3454,3613,3253,3600,3461,3406,3342,2562,2443,2495,2797,2588,2449,2366,2934,2425,2610,2647,2429,2459,2568,2604,2481,2647,2327,75,9041,1755
8847,MDAMB415,breast,Sorafenib,public,6885,7511,84,63,122,3646,3299,3528,3401,3721,3071,3585,3509,3090,3411,3805,3110,3441,3320,3425,3760,3809,3507,3479,3372,3653,3272,3541,3670,1288,516,3560,169,3116,2996,75,9041,1755
8848,MDAMB415,breast,Fascaplysin,public,6892,7512,84,55,105,2945,2819,3075,2930,2851,3018,3086,3277,2851,2934,3118,3015,2980,2918,3200,2410,2425,2565,225,215,132,94,156,106,101,110,73,84,79,76,48,97,1775.5
8849,MDAMB415,breast,Methotrexate,public,6892,7512,84,55,105,2945,2819,3075,3055,3140,2844,3020,2973,2985,2912,3204,3041,3172,3080,3204,3554,3016,2871,3137,3100,3276,3216,3212,3062,3193,3224,3217,3149,3075,2865,48,97,1775.5
8850,MDAMB415,breast,Sorafenib,public,6892,7512,84,55,105,2945,2819,3075,3022,3251,2816,3045,3293,2944,3163,3049,2875,2817,2909,2982,2878,3296,2781,3183,2893,2982,3007,3103,3166,216,2669,3183,1148,356,3195,48,97,1775.5
8851,MDAMB436L,breast,Fascaplysin,public,6924,7514,84,93,161,8700,10210,10570,8730,9866,7561,9819,7783,7812,9101,10320,8222,9319,9244,8069,8379,9575,7683,9187,8928,6679,2581,3552,2694,379,503,290,254,273,203,72,129,4467.5
8852,MDAMB436L,breast,Methotrexate,public,6924,7514,84,93,161,8700,10210,10570,8868,9332,7575,10460,8790,7731,6868,7858,6432,3354,3609,3282,5720,5773,4941,6410,5843,6379,6314,6720,5261,6743,6396,6186,7223,6809,5930,72,129,4467.5
8853,MDAMB436L,breast,Sorafenib,public,6924,7514,84,93,161,8700,10210,10570,9448,10610,7624,10620,8036,7325,9958,10250,7535,9476,10120,7913,9796,10650,7404,10080,9891,7019,9089,222,7626,320,7983,6885,266,200,7682,72,129,4467.5
8854,MDAMB453,breast,Fascaplysin,public,6935,7518,84,60,51,4060,3893,3787,3739,3762,3836,4173,4060,5140,4207,3932,3504,3755,3698,3975,3013,2786,3433,1476,1607,2094,87,110,98,91,127,76,88,102,99,46,115,1621
8855,MDAMB453,breast,Methotrexate,public,6935,7518,84,60,51,4060,3893,3787,4048,3837,3884,3930,4039,3649,4479,3747,4371,3744,3800,3398,3254,3381,3132,3799,3325,3126,3478,3280,3471,3478,3172,3147,3665,3679,3330,46,115,1621
8856,MDAMB453,breast,Sorafenib,public,6935,7518,84,60,51,4060,3893,3787,4413,3690,5355,3646,4217,5647,4356,3928,5441,4105,4356,3969,3763,3449,3509,4182,3976,3660,2424,1393,3492,129,3644,2784,1712,79,4005,46,115,1621
8857,MDAMB453,breast,Fascaplysin,public,6946,7517,84,74,127,4893,4618,4416,4399,4773,4281,4327,4685,4177,4328,4801,4279,4229,3957,4372,3720,3595,3624,1820,1499,1429,105,149,119,143,137,80,112,125,105,36,93,1776.5
8858,MDAMB453,breast,Methotrexate,public,6946,7517,84,74,127,4893,4618,4416,4635,4485,4290,4318,4657,4204,4464,4515,4316,4076,3903,4084,3824,3660,3553,3741,4118,3903,4172,3735,3995,3772,3782,3809,3652,3735,3371,36,93,1776.5
8859,MDAMB453,breast,Sorafenib,public,6946,7517,84,74,127,4893,4618,4416,4145,4401,4104,4547,4703,3758,4674,4393,3924,4451,4306,4324,4376,4237,4427,4433,4435,4323,4264,4005,4116,4434,4070,3992,4432,166,4319,36,93,1776.5
8860,MDAMB468D,breast,Fascaplysin,public,6990,7520,84,92,143,7198,6696,7229,6889,7003,6919,6679,6955,6354,6324,7122,6897,6486,6317,6975,5468,5900,5835,1224,1050,1015,169,189,165,253,214,134,141,177,118,34,87,1479.5
8861,MDAMB468D,breast,Methotrexate,public,6990,7520,84,92,143,7198,6696,7229,7106,6974,7238,6779,7118,7085,4154,4467,4299,3896,3938,3843,3859,3981,4265,3739,4029,4127,4110,4029,3970,3846,3767,4148,3674,4121,4289,34,87,1479.5
8862,MDAMB468D,breast,Sorafenib,public,6990,7520,84,92,143,7198,6696,7229,7260,7339,6378,7222,7162,5879,7233,6475,6685,7210,6676,6941,7863,8262,7579,7502,7256,7456,3392,7654,6861,6801,321,6981,667,321,7971,34,87,1479.5
8863,MDAMB468L,breast,Fascaplysin,public,7015,7522,84,59,129,5262,5064,5069,5164,5210,3797,4734,3546,3550,4613,5371,3952,5184,4200,3038,3856,3899,2765,1884,1976,859,1036,1068,683,133,145,97,128,132,94,47,109,1331
8864,MDAMB468L,breast,Methotrexate,public,7015,7522,84,59,129,5262,5064,5069,4866,4984,4070,5153,3362,3405,4877,5134,3743,4842,4962,4005,4574,4604,3949,4997,5219,4171,4756,5066,3867,4925,4620,3016,4185,4782,3292,47,109,1331
8865,MDAMB468L,breast,Sorafenib,public,7015,7522,84,59,129,5262,5064,5069,4949,5729,3519,5323,3475,2908,5280,4718,3388,5308,4683,3988,5153,4827,3796,4296,2864,2146,3153,3611,2565,2298,158,2568,125,120,2196,47,109,1331
8866,MDAMB468L,breast,Fascaplysin,public,7018,7521,84,57,127,5963,5691,5262,6071,5334,3461,2973,4522,3395,5046,5907,3518,5361,5398,4497,4300,4408,2967,2080,2153,935,864,287,335,148,166,104,116,145,108,60,121,2533
8867,MDAMB468L,breast,Methotrexate,public,7018,7521,84,57,127,5963,5691,5262,5121,6153,3512,5289,4261,3255,5025,5773,4086,5360,5747,5394,3606,5644,3600,3232,5822,3767,5909,2496,5249,5621,3182,3933,2475,5636,3015,60,121,2533
8868,MDAMB468L,breast,Sorafenib,public,7018,7521,84,57,127,5963,5691,5262,5255,5483,3341,5556,4958,1790,5644,3500,3665,5612,2798,3983,5115,4285,3511,1808,4632,2297,290,2383,1267,149,3242,623,4443,101,107,60,121,2533
8869,MX1,breast,Fascaplysin,public,7029,7523,84,90,165,7505,7487,6737,7270,7061,6504,7051,6697,6574,6932,7285,6381,7160,6732,6887,6574,6550,5870,6126,6075,5369,183,185,149,196,212,141,186,195,150,74,138,3901
8870,MX1,breast,Methotrexate,public,7029,7523,84,90,165,7505,7487,6737,7250,6803,6581,6747,6309,7224,5419,5407,4559,4517,4506,4271,4593,4300,4184,4036,4672,5428,4342,4268,3278,4002,4415,4531,4362,4522,3861,74,138,3901
8871,MX1,breast,Sorafenib,public,7029,7523,84,90,165,7505,7487,6737,7166,6998,6678,6960,6680,6269,7041,7211,6509,7415,6582,6509,6582,6989,5780,6284,5837,6524,6350,1461,5796,235,2021,5405,4935,155,1159,74,138,3901
8875,SKBR3,breast,Fascaplysin,public,7055,7526,84,100,99,9625,9105,8532,9050,8114,8842,8293,9047,8483,7702,8602,7973,8952,7865,9202,8441,8239,7432,6626,4984,4263,2611,2403,2128,212,229,177,200,231,171,42,118,2640.5
